,hyperparam,test_accuracy_mean,test_recall_mean,test_precision_mean,test_f1_mean,test_type_1_error_FP_mean,test_type_2_error_FN_mean,test_auc_mean,test_cost_mean,hyperparam_str,batch_size,epochs,activation,dropout_rate,neurons
2195,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.6693766937669376,0.6798714750771573,0.7426503891685912,0.707685478332533,52.4,69.6,0.6670227016375678,400.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",200,100,linear,0.1,2.0
2200,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.6092140921409215,0.7689933623641821,0.6468256251125653,0.6957210535463156,94.0,50.2,0.5743058481392189,345.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",200,100,linear,0.3,0.5
2205,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6612466124661246,0.6919080032131231,0.7241370506185263,0.7058280500384917,58.0,67.0,0.6547680483127308,393.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",200,100,linear,0.3,1.5
2210,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.6655826558265583,0.6863738215025578,0.7310404063372646,0.7061142852502537,55.2,68.2,0.6611940560980896,396.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",200,100,linear,0.3,1.0
2215,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.6699186991869919,0.677220648543525,0.7460008713089282,0.7062681952472275,51.6,70.2,0.668551070176259,402.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",200,100,linear,0.3,2.0
2220,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.6514905149051491,0.7341732549782269,0.6916727439573779,0.7117911918763488,70.8,57.8,0.6335819220168235,359.8,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",200,100,linear,0.5,0.5
2225,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6704607046070461,0.7654716103665498,0.7026656765933982,0.7323357565768924,70.6,51.0,0.6498410683411696,325.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",200,100,linear,0.5,1.5
2230,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.6823848238482385,0.7166997843825308,0.7375456940084224,0.7259063368322647,55.6,61.6,0.674927968175929,363.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",200,100,linear,0.5,1.0
2235,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.6715447154471545,0.6918488141039192,0.737226290112201,0.7125431779790861,54.2,67.0,0.6671861707326846,389.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",200,100,linear,0.5,2.0
2240,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.6542005420054201,0.7808819177271382,0.6965460873068221,0.7262995857597312,80.0,47.6,0.6262766158869222,318.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",200,100,relu,0.0,0.5
2245,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.683468834688347,0.6706337462478332,0.7718789949896385,0.713094143434004,45.2,71.6,0.6861926138001104,403.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",200,100,relu,0.0,1.5
2250,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.6325203252032521,0.6670105272058513,0.7002695644813693,0.6817061866667071,63.2,72.4,0.6250789826688024,425.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",200,100,relu,0.0,1.0
2255,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6601626016260163,0.7113135754449752,0.7340851268248352,0.7053101855647117,62.6,62.8,0.6493697539127978,376.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",200,100,relu,0.0,2.0
2260,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.6287262872628727,0.8260516636367481,0.6488884777506041,0.7212349869695813,99.2,37.8,0.5856774525921628,288.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",200,100,relu,0.1,0.5
2265,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6823848238482385,0.7901365577305205,0.7141341020795618,0.7454161456220334,71.6,45.6,0.6587664315316946,299.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",200,100,relu,0.1,1.5
2270,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.6628726287262873,0.8268168942628842,0.6872771876828845,0.7419764254917952,86.8,37.6,0.6268364708330803,274.8,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",200,100,relu,0.1,1.0
2275,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.7046070460704608,0.727780831184205,0.7610658510121974,0.7415400611614433,49.8,59.2,0.6996955741839463,345.8,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",200,100,relu,0.1,2.0
2280,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5994579945799459,0.9917050691244238,0.5968459202664316,0.7448979215977317,146.0,1.8,0.5142735871937909,155.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",200,100,relu,0.3,0.5
2285,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6433604336043361,0.8805606054200312,0.6516147410210976,0.7406885698292166,105.6,26.0,0.5920797101690607,235.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",200,100,relu,0.3,1.5
2290,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.6319783197831979,0.8869868515621697,0.6368007334627294,0.7391526491386599,111.2,24.6,0.5768717806085509,234.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",200,100,relu,0.3,1.0
2295,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.675880758807588,0.8703547118758721,0.6800529107716702,0.7606801751636872,91.4,28.2,0.6338049265200204,232.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",200,100,relu,0.3,2.0
2300,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.621680216802168,0.9558322411533421,0.6193109775846195,0.7491777961723847,130.0,9.6,0.5491256012319516,178.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",200,100,relu,0.5,0.5
2305,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6260162601626016,0.9613833340379656,0.6199410044283524,0.7524215303898111,129.6,8.4,0.5533650723867067,171.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",200,100,relu,0.5,1.5
2310,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.6157181571815719,0.9310362321904199,0.6167518139146383,0.7404411309010588,126.8,15.0,0.547358478590853,201.8,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",200,100,relu,0.5,1.0
2315,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.6428184281842818,0.9236164545723586,0.6392345412592905,0.7533777876343366,115.2,16.6,0.5818021275998775,198.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",200,100,relu,0.5,2.0
2320,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.6325203252032521,0.9008455587029129,0.6610635772656679,0.7401512801043151,114.0,21.6,0.5746733893200867,222.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",200,100,softmax,0.0,0.5
2325,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.651490514905149,0.8289815245423414,0.695093549021561,0.7335100590497763,91.4,37.2,0.6130094098835792,277.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",200,100,softmax,0.0,1.5
2330,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.6130081300813008,0.9096774193548388,0.6560408394781623,0.7309219063519354,123.2,19.6,0.5482597623089983,221.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",200,100,softmax,0.0,1.0
2335,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.6579945799457995,0.8903225806451612,0.6919249993966676,0.7566362141583903,102.4,23.8,0.6070033955857385,221.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",200,100,softmax,0.0,2.0
2340,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",200,100,softmax,0.1,0.5
2345,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.608130081300813,0.9412844036697248,0.6205172731338964,0.7382035786646581,131.8,12.8,0.5362051157421471,195.8,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",200,100,softmax,0.1,1.5
2350,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.6558265582655827,0.8057836215279245,0.7091087949359834,0.7322563800526638,84.8,42.2,0.6230382032352066,295.8,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",200,100,softmax,0.1,1.0
2355,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.6021680216802168,0.9009174311926605,0.641545345686015,0.7197217125344857,125.2,21.6,0.5378759341393766,233.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",200,100,softmax,0.1,2.0
2360,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",0.6449864498644986,0.8546949646979242,0.7011090728220433,0.7386363953129884,99.4,31.6,0.5996069804319177,257.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",200,100,softmax,0.3,0.5
2365,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6417344173441735,0.8886314632393354,0.6755722728311621,0.7445555536753974,108.0,24.2,0.5881027654293576,229.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",200,100,softmax,0.3,1.5
2370,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",0.5978319783197832,0.9036485858030693,0.61809956117529,0.7183360291962005,127.4,21.0,0.531878318694494,232.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",200,100,softmax,0.3,1.0
2375,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",0.6915989159891598,0.8061303005961189,0.7344584759720119,0.7543415575962852,71.6,42.2,0.6671946379244101,282.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",200,100,softmax,0.3,2.0
2380,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",0.6135501355013551,0.9752293577981652,0.6117077018585404,0.7492231392188544,137.2,5.4,0.5352793704292325,164.2,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",200,100,softmax,0.5,0.5
2385,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6471544715447155,0.9090094279795375,0.6537114898241915,0.7540247207944637,110.4,19.8,0.5905582169524735,209.4,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",200,100,softmax,0.5,1.5
2390,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",0.6319783197831979,0.918319029298609,0.6370777256801146,0.7445122542901548,118.0,17.8,0.570308869825324,207.0,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",200,100,softmax,0.5,1.0
2395,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",0.6357723577235772,0.8860821037500528,0.6603070597642969,0.7395660038143442,109.6,24.8,0.5816651369220811,233.6,"{'batch_size': 200, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",200,100,softmax,0.5,2.0
2400,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",0.553929539295393,0.6449329894727942,0.6171753555715479,0.6304740285782735,87.4,77.2,0.5341778924359439,473.4,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",200,20,linear,0.0,0.5
2405,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",0.5978319783197833,0.6448188390479009,0.6680046049991247,0.6541692106140156,71.2,77.2,0.5875322846337449,457.2,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",200,20,linear,0.0,1.5
2410,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",0.6222222222222222,0.684429036485858,0.6786226278952822,0.681223482173601,70.8,68.6,0.6087925942275927,413.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",200,20,linear,0.0,1.0
2415,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",0.6184281842818429,0.6945250073986386,0.6742707190848369,0.6809890331221405,74.4,66.4,0.6018372684257048,406.4,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",200,20,linear,0.0,2.0
2420,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5197831978319783,0.6992981862765822,0.5779633730228712,0.6300939634583921,111.8,65.4,0.4810276222425086,438.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",200,20,linear,0.1,0.5
2425,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6742547425474255,0.7810129793260897,0.7098797153779068,0.738254699617963,72.6,47.6,0.6508803132949723,310.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",200,20,linear,0.1,1.5
2430,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",0.6428184281842818,0.7774531771868262,0.6708898174781315,0.7175781220869395,83.4,48.4,0.6136612348116076,325.4,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",200,20,linear,0.1,1.0
2435,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.5804878048780487,0.6752758635268253,0.639279657538282,0.653507334551714,84.2,70.6,0.5601239896232941,437.2,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",200,20,linear,0.1,2.0
2440,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5365853658536585,0.7230499302414071,0.5924599456777463,0.6426364362182202,110.8,60.2,0.4960971156958168,411.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",200,20,linear,0.3,0.5
2445,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6238482384823849,0.8151989176848604,0.6538883521487401,0.7168217605930918,98.6,40.2,0.5824077544158006,299.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",200,20,linear,0.3,1.5
2450,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.6037940379403794,0.8242759903606307,0.6535785543397611,0.7036602918826173,108.0,38.2,0.5557551091573109,299.0,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",200,20,linear,0.3,1.0
2455,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.6102981029810298,0.8887329302836848,0.6243948430735294,0.7296824298183917,119.6,24.2,0.5500173888086254,240.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",200,20,linear,0.3,2.0
2460,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5360433604336043,0.8353020758466156,0.5713579356202112,0.6754415154892542,135.4,35.8,0.4711235021965738,314.4,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",200,20,linear,0.5,0.5
2465,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6238482384823849,0.9393269352724813,0.6213519155900441,0.7462931676680452,125.6,13.2,0.555411986283853,191.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",200,20,linear,0.5,1.5
2470,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.6292682926829268,0.7929776349723079,0.6545739040324792,0.7126553499208169,91.8,45.0,0.5938354539448504,316.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",200,20,linear,0.5,1.0
2475,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.6444444444444445,0.8876337039698982,0.662470880453067,0.7470569363217633,106.8,24.4,0.5912767683321083,228.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",200,20,linear,0.5,2.0
2480,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.5609756097560975,0.6169238574388027,0.6330472764314063,0.5796173561057164,78.6,83.4,0.5496260974192968,495.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",200,20,relu,0.0,0.5
2485,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.6287262872628727,0.7138967572823743,0.6767371226724898,0.6946103257379266,74.8,62.2,0.6101855692999533,385.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",200,20,relu,0.0,1.5
2490,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.5707317073170731,0.6707098465310954,0.6313441544984222,0.6490193530321425,86.8,71.6,0.5488526576677785,444.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",200,20,relu,0.0,1.0
2495,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6363143631436314,0.6588043799940811,0.7130219808888938,0.6783459788480816,60.0,74.2,0.6316372893347889,431.0,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",200,20,relu,0.0,2.0
2500,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5582655826558265,0.8481926182725236,0.5869516208536133,0.6884545239268741,130.0,33.0,0.4953406451418386,295.0,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",200,20,relu,0.1,0.5
2505,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.5745257452574526,0.6852999619498583,0.6407457983306465,0.6579854916425663,88.6,68.4,0.550239733501942,430.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",200,20,relu,0.1,1.5
2510,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.5902439024390244,0.6983384771487761,0.6434578440090537,0.6689567783303161,85.6,65.6,0.5667624766364305,413.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",200,20,relu,0.1,1.0
2515,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.6666666666666667,0.7359531560478587,0.7147164259917937,0.7224204839392926,65.6,57.4,0.6516119910598304,352.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",200,20,relu,0.1,2.0
2520,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5723577235772358,0.7643005115630153,0.6458372743677219,0.6666999557671389,106.6,51.2,0.5304946266424347,362.6,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",200,20,relu,0.3,0.5
2525,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.605420054200542,0.8611212108400625,0.6194108229167942,0.7178292825655722,115.4,30.2,0.5498356141338688,266.4,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",200,20,relu,0.3,1.5
2530,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.5208672086720867,0.7627869614848011,0.5695172307031242,0.648890786464596,125.2,51.6,0.4685710687521601,383.2,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",200,20,relu,0.3,1.0
2535,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.6661246612466124,0.8584534731323721,0.6757776368919152,0.7521509644451054,92.4,30.8,0.6246389010834396,246.4,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",200,20,relu,0.3,2.0
2540,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5772357723577236,0.874667061260728,0.6114902304385904,0.701239994604998,128.8,27.2,0.512337887549151,264.8,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",200,20,relu,0.5,0.5
2545,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6048780487804878,0.8227159345537564,0.6322895732468561,0.7049863315083672,107.2,38.6,0.558103348942964,300.2,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",200,20,relu,0.5,1.5
2550,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.5696476964769648,0.7439775081385025,0.6206995263063149,0.6673276034500837,103.2,55.6,0.5314171263243924,381.2,"{'batch_size': 200, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",200,20,relu,0.5,1.0
